fitness_gain,fatigue_gain,fitness_decay,fatigue_decay
2.567625204727644,3.3089739125083217,15.21,8.33
2.329778172640327,3.107130767171477,16.54,8.43
2.4525013336334522,3.154193303841164,18.19,9.82
2.3498327834773693,3.182752462671319,16.72,8.48
2.4074389598274637,3.0543341455211235,17.37,9.83
2.405941069856584,3.1234535265501817,15.13,7.65
2.4823147780249033,3.144483578102893,14.47,8.12
2.4389458507681336,3.1845090277016697,14.72,7.95
2.4541592345547834,3.2708936342974777,15.61,8.2
2.4716598313060176,3.3066511286327183,14.58,7.4
2.565907262312734,3.311613291758251,14.4,7.71
2.4217643325097185,3.085435785266126,18.11,10.24
2.443365362289459,3.105196684229918,15.6,8.43
2.2627558248782975,3.11299993717277,17.52,8.66
2.5153090339796917,3.294387368057625,15.93,8.55
2.4364546770810365,3.2631351902284162,16.85,8.21
2.5361247319499736,3.1843392547520795,14.58,7.56
2.2760686242915344,3.0582462216474617,16.85,8.72
2.4149972316137998,3.2009052108136684,15.59,7.85
2.4233007163179674,3.113625963959964,17.24,9.66
2.361155201411651,3.1791095719447555,16.76,8.4
2.2850607759241277,3.09000955785432,15.77,7.63
2.370192009931217,3.1447855006466487,14.38,7.37
2.4209803661919076,3.161342223837297,15.85,8.04
2.3940480593976705,3.22593764565982,16.86,7.92
2.341979252541498,3.050451162328205,16.14,8.08
2.330467429539789,3.240767797498571,18.38,8.59
2.4927912121051246,3.19631620667653,13.94,7.3
2.3819308615558463,3.0674471435360595,15.84,8.63
2.4036393625120396,3.206595718993685,15.34,7.88
2.4284643716228533,3.1605755337699293,15.67,8.15
2.476474816297011,3.3101624328787125,15.65,7.88
2.375543857374647,3.1124317966497386,16.07,8.26
2.4317797475562424,3.137801880552367,15.25,7.98
2.5109432928616675,3.0823158019496875,14.94,7.85
2.4583106905806344,3.248377940740525,14.83,8.06
2.501036824526171,3.2567241421969846,14.47,6.76
2.4616921430520957,3.154602138572868,14.5,7.93
2.535153696028151,3.324631806636286,15.29,7.65
2.4849812078966007,3.3762952037206158,16.54,8.49
2.439365916993347,3.2504815123035673,15.43,7.73
2.300267997348173,3.047604798023234,15.27,7.92
2.158959221395465,3.133464115875543,17.06,7.93
2.5641840252709796,3.243694876044005,15.17,8.25
2.375842225737733,3.1748468316289533,17.46,9.62
2.4866683295113385,3.310745784481211,15.5,8.18
2.3734559271137656,3.1921069202486114,15.13,7.64
2.438358836466027,3.20276762147763,16.87,8.75
2.4059882173508775,3.141019170542169,15.35,8.44
2.233318924378958,3.0073308545011024,16.61,8.39
2.2852043817911722,3.20341073880807,16.92,7.59
2.4466181475172717,3.1547433194554038,15.5,8.99
2.501954045697924,3.2015961720302517,15.16,8.48
2.424051502864704,3.2284552954330854,16.0,8.31
2.3580457666963097,3.2817645305336334,15.54,7.71
2.479136055799074,3.3603566619381144,13.22,6.84
2.4093314426731225,3.1317309834094464,16.53,9.55
2.5271047670856186,3.380526920055173,15.9,8.19
2.3675604186729537,3.1842144127529095,13.68,6.43
2.3198821879033638,3.17260796641659,17.93,8.9
2.4222176111672464,3.2331156920094726,15.48,8.13
2.367579968758489,3.229705346349316,17.69,8.85
2.526776294468024,3.254622424799463,16.16,9.47
2.46318415148445,3.263136560573227,15.58,7.66
2.395760653013566,3.111063918245603,14.66,8.16
2.462861463138151,3.1881633040063764,13.38,7.01
2.4431175878026643,3.2309365595844595,17.89,9.25
2.4597260030509127,3.217879336174067,15.78,8.65
2.534622726025399,3.168346915861304,13.54,7.39
2.5141402142327447,3.341617861785506,15.72,8.2
2.4342424062131993,3.212017957039217,15.99,8.25
2.3633728674752654,3.1722038817933487,17.3,8.51
2.3142628089987975,3.059888465254888,14.71,7.16
2.283959800529645,3.165757366170222,18.24,9.09
2.446879559669388,3.2268753936412655,15.85,8.41
2.612380674065688,3.2491895513512437,15.47,9.2
2.4881272677784247,3.2990973260949596,13.83,6.98
2.4798549886238495,3.2368773037637455,17.53,9.05
2.5491765262613932,3.2646377387072527,14.74,7.75
2.442628297708204,2.975366065887926,14.21,8.28
2.3984816527937527,3.2427610873024655,15.9,8.07
2.4663351615061724,3.2849439812555006,17.27,9.36
2.4316772478845845,3.2179315124888834,17.12,8.85
2.4604822422364787,3.188246598875395,15.39,8.13
2.5726642392773664,3.2954642559244838,14.46,8.07
2.5904099779904355,3.2419770500274274,14.64,7.55
2.40485374956456,3.2275930254739595,17.28,8.65
2.33778949045032,3.096002699351343,15.67,8.91
2.354478499685053,3.108334335897904,17.44,9.12
2.4651281140687313,3.2062752119195084,14.2,7.45
2.511575962376403,3.2443476233724846,15.42,8.3
2.2717134378331703,3.156925826282595,14.79,7.11
2.6025933706388753,3.2412437308442357,13.67,7.36
2.2758129728711456,3.05089047831892,16.39,8.29
2.344307867995972,3.15983836273695,14.7,7.19
2.379221692213938,3.180966134543871,15.94,8.41
2.485259648509889,3.2612607079301363,17.39,8.95
2.3745273374465334,2.9849219452155773,14.39,7.65
2.5498463796297894,3.175100972131695,15.37,8.15
2.5746172558543323,3.3081234285990204,16.66,9.14
2.397123981525468,3.1495338945626883,15.58,8.89
2.4258458427938985,3.317191496168418,17.43,8.62
2.3206803172070205,3.254696172846558,15.19,7.08
2.4490021787980663,3.2526391519986646,13.38,6.72
2.387076701172759,3.141184457821073,19.52,10.27
2.3533496319318052,3.2322578079220907,17.09,9.01
2.5411930324577052,3.2366541888008378,16.88,9.42
2.4450383879014117,3.2459204219535014,15.86,8.13
2.366996438250295,3.206746187046974,16.06,7.98
2.510819688548083,3.37020015824323,14.11,7.11
2.291866101857135,3.08002504164437,18.25,9.47
2.4820190278020036,3.226992822396389,17.61,9.68
2.405904878468495,3.1530140005804377,15.91,8.44
2.5590386593071726,3.3862236641359154,13.56,6.44
2.273381592257172,3.2080467995811386,15.52,7.52
2.4802249524711257,3.3459147833599134,17.09,8.65
2.54116838261066,3.154165388099204,14.85,8.63
2.5446298110939867,3.3121815538450803,16.36,8.44
2.4361722436233393,3.050562154297884,18.27,10.18
2.472882511307588,3.311463168854367,16.67,8.39
2.34903694227084,3.0226392447147914,14.42,7.45
2.45350053549419,3.2295853028541353,15.15,7.72
2.4762601714510866,3.204075149699976,15.62,8.54
2.2725853394416378,3.142730723299388,16.07,8.07
2.366812832348295,3.249552360531512,15.97,7.97
2.4028247548849517,3.1971316244637142,15.63,8.52
2.401741867409302,3.2642333974758015,14.64,6.98
2.3888353617625455,3.2179594748047595,17.05,8.14
2.387808845470002,3.150288885201089,16.76,8.95
2.4118165354726893,3.0868013169623523,15.18,7.75
2.5502995593518922,3.23552344422507,16.88,9.64
2.451558195790311,3.163452219384667,15.42,8.03
2.4153916630822736,3.14085190814818,17.4,9.48
2.450168510727576,3.2767181511102415,18.74,10.21
2.504507348136425,3.1557363268280905,16.33,8.45
2.5273586883813945,3.2849038552574568,14.01,6.86
2.2861006361025398,3.2300545039189115,16.82,8.32
2.279803428618472,3.118897679561374,16.99,8.94
2.5232980761931882,3.2111034713308038,13.56,7.31
2.5108799760306355,3.198259399778229,15.55,8.26
2.474672923966656,3.2273992495214707,15.19,8.27
2.424425596582769,3.136064492695529,15.87,8.78
2.5806558963384636,3.3691479391347854,15.02,8.44
2.485270699759048,3.1292537151931596,14.96,8.71
2.2589545360724337,3.071057197672351,17.04,9.11
2.3999188933369533,3.1529871864118286,15.83,8.21
2.538285753322947,3.283227883602078,14.39,7.7
2.4375057463469547,3.1602788499150325,14.72,7.64
2.532697263301629,3.266208000087979,16.6,9.09
2.1562728366911754,2.984517013187989,17.19,8.17
2.433352901379306,3.1498182809473665,16.17,8.31
2.3923441161351273,3.131946696575867,14.89,7.32
2.4319335604975474,3.2323858226113553,15.67,8.26
2.442124250581544,3.3175375337798796,16.8,9.2
2.350776016734328,3.179386637534794,15.41,7.4
2.4182617502919213,3.101922488057208,14.6,7.88
2.420784431125538,3.1702640058256204,15.75,8.2
2.41326637776475,3.1315328275615872,14.76,8.36
2.3699636749822646,3.150185810083475,15.76,7.87
2.4672734479599203,3.2108842041875327,14.24,7.69
2.4540633500102116,3.242967434555011,16.0,8.1
2.4834824361570274,3.241668963705383,14.78,7.86
2.3644841719552914,3.1888628633647498,16.45,8.19
2.427759358156291,3.276838352868725,15.54,7.93
2.4663791375984028,3.2178775550168424,15.83,8.26
2.435886520568932,3.237310019871024,17.66,9.49
2.336713000785871,3.0963183434696497,13.94,6.5
2.3398257275708074,3.0981860805862755,15.49,8.31
2.3922164972070963,3.1730866966911124,15.45,8.09
2.4402133679237035,3.322872759262595,15.62,7.76
2.3635335895013285,3.255552769693099,17.99,9.17
2.4535704879896,3.223226172535247,14.32,7.35
2.30270859753468,3.201210366919935,17.13,8.37
2.3912634596094424,3.1150278285911615,16.41,8.44
2.509134126906035,3.2300897234467727,15.63,8.7
2.365386400259147,3.013358274311049,13.74,7.38
2.4688894073927172,3.3060041805550173,15.36,8.19
2.4999692315710615,3.1904096453551865,13.53,7.2
2.4254871534883113,3.0544865592785966,15.77,8.85
2.3426575368096225,3.12983959695593,15.63,7.58
2.4583952121422055,3.280022779972942,15.87,7.98
2.395585063714253,2.953461795689708,15.28,8.86
2.5100919793889918,3.387791988218501,14.77,7.63
2.52823990158737,3.307310278775197,16.56,8.53
2.499830867412113,3.244987281133956,16.67,8.84
2.3479563913373713,3.1250627543845786,14.95,8.08
2.4630717502319457,3.283275765294714,16.14,8.49
2.3968842776607673,3.159242049085542,14.74,7.42
2.278740512773257,3.0477857119972978,15.94,8.78
2.3983889890785868,3.021794227086831,16.4,9.26
2.4099200346601024,3.16271751166219,14.46,7.31
2.536328478071447,3.2298066309246334,14.68,8.02
2.3915468368349,3.161784358564564,18.66,9.98
2.5448797877829317,3.2124400197117056,14.38,8.27
2.463935451678299,3.256877842673695,16.18,8.85
2.5366649004822115,3.2367795336933654,14.29,7.69
2.5912669904710692,3.3612840083278326,14.72,7.4
2.452404003170835,3.1500079012834203,16.34,9.23
2.543254354185029,3.2255577535989106,16.61,9.0
2.567614341572147,3.337105395927901,14.75,8.11
2.4095945809360515,3.034579290238111,14.93,8.66
2.3621456044233464,3.1316263113264466,16.31,9.48
2.435948196764432,3.1042192065996037,15.17,8.2
2.3868554142772926,3.2037103675368495,16.79,8.79
2.392125976287737,3.178411452705749,16.77,7.9
2.5330401162728093,3.341234921292638,14.91,7.52
2.523861756208142,3.2477441090280594,14.63,7.45
2.37626953991108,3.047340090740459,16.02,8.59
2.4711230671020945,3.290335385658157,15.71,7.9
2.2892720973819602,3.1287351527046594,15.72,7.1
2.5564076853683004,3.2448963234972235,15.94,8.27
2.3385362914531442,3.156446238330973,16.48,8.49
2.4230313518970834,3.1699950849514438,16.5,8.64
2.609576791911152,3.2282461501313007,13.34,7.6
2.4612934757770266,3.1836937459221777,15.64,8.26
2.4899207163484265,3.373074989392979,18.54,8.98
2.4055225343016065,3.0988586311082775,16.74,9.37
2.5105559760611498,3.3170416471944177,13.94,7.38
2.429100246331758,3.240805768566689,16.78,8.57
2.3961322071687046,3.1617113525549208,16.02,8.01
2.3902212506823166,3.280598676052756,15.58,7.95
2.399665475484018,3.14406596915193,13.84,6.57
2.558634973828042,3.251902811803659,13.33,6.97
2.4247112885214306,3.1874925589707566,15.06,7.85
2.546836791613777,3.2368549522528087,15.76,8.04
2.3026112903089,3.0671190462366593,17.22,9.2
2.3987589088601347,3.162574183181107,16.36,8.74
2.5711002048809264,3.1997212093490424,12.41,7.15
2.474035208786705,3.198270557235081,16.05,8.5
2.4356527261008756,3.1188690959088854,14.2,7.5
2.453798319129382,3.1893150170584694,15.54,7.96
2.4891921480645847,3.275112657276517,15.14,8.16
2.353344204831638,3.132150396696966,15.35,8.22
2.5232181328682257,3.195682994584977,14.17,7.97
2.515186379396158,3.1825586485487145,16.42,9.89
2.391168969556377,3.142180611245737,16.07,8.83
2.5060846359754416,3.2366610085623644,16.27,9.11
2.43994602228634,3.129890856695777,14.9,7.52
2.48655291423013,3.235696112043469,16.29,7.95
2.4747171602613998,3.1447643796153004,14.81,7.62
2.5198750277826787,3.2817822181729093,15.97,8.48
2.3439632883846335,3.238656563327313,15.82,7.8
2.4728498756832975,3.313989267946699,16.39,8.06
2.40278140525096,3.1569423077946244,16.97,8.44
2.3887012954563445,3.2765582263575026,15.95,8.07
2.4416404386387858,3.266790196353747,15.93,8.1
2.397955748339436,3.1084752806282165,14.71,7.9
2.313626874255576,3.107897187505411,14.6,7.14
2.6326580977801957,3.3619994807798124,14.62,7.75
2.4298432140867536,3.1423414806732115,14.45,7.68
2.4189638307994286,3.151429293554101,14.52,8.05
2.449133828716386,3.3108790128398535,16.27,8.33
2.2945979386443325,3.19656729237349,15.8,7.53
2.3997908140202107,3.1869710550971564,15.94,8.09
2.434361785165445,3.239381585150948,17.28,8.68
2.4208727081849,3.1738219163034183,15.69,7.58
2.4119875106987534,3.1970065270931025,15.9,8.44
2.4765165862338954,3.249363524416671,17.56,9.43
2.49258306677408,3.3085932670841216,17.28,9.37
2.504014201256141,3.202848822898389,14.33,7.54
2.4403987960430085,3.342318069450647,18.1,9.14
2.2954822363450353,3.1349269226501986,16.66,8.41
2.4206406203268434,3.2246704164890176,16.01,8.35
2.4763782704166784,3.1860443529241693,17.91,10.21
2.511918696281235,3.2585178938161943,15.95,8.24
2.488561519949069,3.300290564700568,16.5,8.45
2.368154697216922,3.1791824081749063,14.54,7.62
2.435449742147752,3.1645304993033,17.25,9.28
2.4644194319795028,3.124514590174862,14.01,8.29
2.473063777190806,3.2484718062706492,16.62,8.4
2.411318823644572,3.1579124878617897,15.67,7.95
2.4054494943116502,3.1370189862960762,16.58,8.63
2.4004442894686777,3.210490438768177,16.35,8.15
2.529782784995741,3.264883322214353,17.43,9.8
2.4401122370116624,3.1474200531273424,16.71,8.64
2.569621844653585,3.252036218052706,15.85,9.05
2.506693851171647,3.17494033409269,15.09,8.41
2.471916309740467,3.152504154391865,15.32,7.54
2.405513105549135,3.135809655552174,14.78,7.68
2.4447813937285985,3.2628536368439693,16.34,8.11
2.4566492527918227,3.3419617235634074,15.52,7.93
2.4500097723929257,3.2521458298222132,16.82,8.74
2.5078591578732583,3.3591366651497427,15.81,7.84
2.3922268771820128,3.1003907170596103,15.74,8.25
2.4989807534975923,3.2105025679539354,16.77,9.09
2.5098949167624682,3.3463145362196216,16.89,8.81
2.4977991692650408,3.1389818126155897,15.31,8.62
2.4197149779529066,3.2939890352098447,18.71,10.37
2.4552610465651874,3.2153083408776824,17.26,9.07
2.4033353528378982,3.2304202458232614,15.86,8.27
2.4025633675602007,3.2559351378286383,14.99,8.08
2.4406172167283233,3.2005730815589635,15.71,8.67
2.3787045206713717,3.133690809421428,13.54,7.01
2.4443269490663373,3.200600328132004,17.99,9.45
2.4172703134423004,3.17591317975621,14.86,8.26
2.361002119691615,3.0183576106543115,14.37,7.8
2.423093877468682,3.161249664748243,16.16,8.72
2.4322890454809767,3.2264412001366365,14.49,7.38
2.3960030164040713,3.097980173993824,14.21,7.31
2.412150079760266,3.1407358462757586,13.36,6.95
2.386728300511091,3.191683071554895,17.56,9.22
2.3993838318389575,3.1713667301324575,15.43,8.02
2.4901353475560866,3.1749827233199124,15.65,8.59
2.4320163423185277,3.1600210179919754,13.34,7.39
2.3867409775567197,3.1977895684258977,15.08,6.87
2.380065851566854,3.0738989339816327,16.33,9.17
2.3733447691671317,3.1747211755582696,15.65,8.33
2.3651671885236953,3.071112845264448,16.06,8.57
2.409562700715995,3.2456586260996136,16.48,8.2
2.2882383389935987,3.1072260122405186,17.29,9.13
2.4089454348380697,3.0881597174703215,16.37,8.92
2.436996458612817,3.0051861338816392,17.15,9.35
2.3754455003673134,3.1848159966575595,17.09,9.79
2.3182818975106314,2.967937336359761,17.33,10.17
2.3978039043793107,3.1935497440981067,16.78,8.5
2.564492651949499,3.3420586721823597,15.57,8.4
2.3812747337504008,3.056424282731174,12.91,6.38
2.4649189014566644,3.2058210692071225,16.68,8.74
2.415278223683559,3.063118064826236,14.62,8.31
2.2524829118377085,3.169650512422164,16.11,7.5
2.540693497802619,3.3406390829494677,15.87,8.67
2.5020955041299517,3.269399214426485,16.06,7.85
2.52791392841453,3.183310094541329,15.24,8.16
2.4327073148232534,3.176805850749946,15.9,8.41
2.465913560136601,3.301218583309739,17.08,9.02
2.4927181634853572,3.2117855116094813,15.32,8.31
2.4388615889472383,3.1882130006203955,13.21,6.37
2.3741456478357374,3.2124471893725906,15.07,7.49
2.4879739320059433,3.261015762479007,15.17,7.76
2.4596185795266323,3.3034084737439624,15.27,7.27
2.3519255276963387,3.043841960142725,15.96,8.5
2.328118889823691,3.111584876023773,18.59,9.71
2.394546250301035,3.1886680653242685,14.91,7.15
2.5260116689749283,3.2144258568036888,15.64,8.45
2.3574618339514406,3.1345892370760904,17.24,8.65
2.3703982407130075,3.2028467264979783,15.39,8.12
2.2458442938504555,3.038364852502824,14.51,7.37
2.4221557058682706,3.114470870330992,12.56,6.85
2.502690424843693,3.1609175716229525,13.42,7.14
2.5163858983264618,3.1899389370913607,16.12,8.64
2.442603858944727,3.1956644744831073,15.67,7.84
2.4203680698729926,3.335077554533505,15.83,7.19
2.389221016133653,3.144560913178685,16.24,8.7
2.4443283769896706,3.2188164560938053,15.88,8.26
2.4136269798520216,3.2167450019149446,14.44,7.47
2.441425564768045,3.1861507359900854,15.97,8.1
2.5627044333330185,3.3320147159517153,14.91,7.53
2.3177451111822993,3.0589088281548125,15.87,8.08
2.494248161347497,3.219974701091717,15.7,8.47
2.29485266798645,3.0267029258201914,14.41,7.57
2.533102132202793,3.2187496211604474,14.47,7.78
2.474728111374981,3.1784734184613517,15.93,8.81
2.3996180038133956,3.0760353029269267,14.57,7.93
2.5349103708978653,3.224278955847286,14.05,7.33
2.2689980000575773,3.073718886358705,16.4,8.14
2.3804354355324886,3.152686200045795,17.07,8.69
2.3880332757758875,3.2053925967714436,16.22,7.9
2.3402694740009,3.1192813700610227,16.45,8.33
2.3922225701360453,3.2760631862848,14.61,7.28
2.4744815485985896,3.1438659068409125,15.79,8.38
2.5003702732819635,3.2666533254262804,12.61,6.68
2.495997971880709,3.156838234732565,16.31,9.57
2.190938064924494,2.922578977095496,15.86,8.18
2.4509148521882405,3.2553284192987904,17.2,9.02
2.4614869567744737,3.146981778322045,14.65,7.42
2.3523177001994653,3.122376663548824,16.65,9.48
2.349868135234119,3.1567497110853537,14.7,7.26
2.3077340049112283,3.3141698890661657,17.79,8.37
2.379516361658203,3.2094039737824818,15.56,7.98
2.380063798979141,3.2305821878569843,16.37,8.2
2.42026861362286,3.060190408890337,13.45,7.76
2.4008787172063633,3.1409443511360466,16.47,8.65
2.419441616942481,3.1901094525567135,15.18,8.2
2.374319054273625,3.086365456672157,15.77,8.08
2.470128665394273,3.2306140519796043,13.75,7.53
2.3747048339185652,3.1677259498988883,16.15,8.69
2.603655599516123,3.3577706064435318,15.04,8.14
2.431863440742505,3.289034615988275,18.03,9.61
2.461864363948871,3.263667399208795,16.33,8.37
2.433246573117013,3.149583931016066,15.1,7.92
2.4427697803374016,3.1687969787920527,15.48,8.51
2.423692461897611,3.1917308548418992,14.64,7.57
2.4195577960052557,3.2020004246544627,17.69,9.43
2.465379674087959,3.2215235804437556,15.44,8.8
2.368948738133493,3.1500255927789005,14.1,7.29
2.496459978281025,3.3126452536559454,15.33,8.04
2.410049893054377,3.1045474323255933,15.48,7.8
2.342345439932947,3.1221400874846137,18.61,10.05
2.3388293580978057,3.0782324043352753,15.7,8.22
2.311778654580198,3.0776944919269327,16.86,8.96
2.351165199058611,3.1337318657067343,15.24,7.58
2.5301782872980967,3.1923395646780404,14.59,8.44
2.3275348564124188,3.1868190905483136,15.42,7.13
2.449156774884863,3.1779080307191907,14.43,7.36
2.296771144463227,3.08122333877205,15.0,8.05
2.4765503143530765,3.1942825194994073,15.49,8.25
2.3099613678781488,3.1518008408554317,16.11,7.71
2.502296982796473,3.3420525855019156,14.43,7.08
2.4358245458252896,3.1257562320706866,14.53,7.59
2.334726414996137,3.1886121409902137,17.37,8.73
2.489373666017495,3.2189625776357063,16.11,8.55
2.518315390679372,3.344982475945549,17.07,8.73
2.3831469994938894,3.062740624093578,17.59,9.93
2.4183260396968067,3.165231960748185,15.24,7.67
2.386839903980965,3.249043581606,15.97,7.97
2.35963558784746,3.1162243302573853,16.41,8.97
2.581888634881829,3.239581061683897,15.53,8.88
2.495363372150951,3.13311996909776,14.29,7.87
2.472899304293959,3.276462344657209,15.93,8.22
2.4659031447963446,3.1635898650334724,15.63,8.65
2.4410037065709638,3.321949270625229,19.14,9.65
2.4942458153462574,3.327478608126955,14.72,7.47
2.563777540793019,3.2599533579800895,13.89,7.61
2.36873751750156,3.0312222548556327,16.49,8.93
2.413876426665807,3.1229861598834763,14.66,8.24
2.4049373178747437,3.1278809155833427,15.06,7.91
2.2924469310850464,3.0270262158270267,17.97,9.16
2.4544690906301807,3.1249930176925402,15.36,8.41
2.5395191970158177,3.2796027615948717,14.54,7.36
2.3702581431074723,3.1617194630566883,15.01,8.08
2.637694705927682,3.388734738588087,15.34,7.84
2.419222619567074,3.11280885673768,15.74,8.1
2.4113754350761063,3.144577682749557,16.34,9.07
2.337132997619694,3.204036852304107,16.32,8.09
2.494645989464738,3.246220446282145,14.32,7.81
2.5328524916786908,3.3100464566684487,15.92,8.35
2.451311061872383,3.2243432660937015,16.62,8.52
2.4439249727164603,3.121270449060461,15.46,8.54
2.326171131877232,3.1273928405925164,15.42,7.74
2.35455883387404,3.0962017015534915,14.54,7.38
2.391382511851642,3.177747140269541,16.17,8.26
2.4332881738908925,3.1605214663403727,17.55,9.23
2.4251072132894436,3.159229479508891,16.69,8.99
2.3446635904591155,3.2178605566417193,16.33,7.63
2.48652411583736,3.213379188744422,15.59,8.44
2.4522857426525335,3.196838626518635,15.48,8.09
2.501921531524035,3.2876670769790888,15.07,8.09
2.410263207747676,3.185667832996596,15.63,7.84
2.5788755163145307,3.3532382514191528,15.64,8.28
2.311699703555643,3.154907485542628,14.73,7.9
2.3920851669957566,3.1333270809173577,14.46,7.63
2.4316802760850793,3.239422644260515,15.78,7.95
2.3516046038318166,3.149184930706917,17.78,8.96
2.4294162924256586,3.2321624728978886,15.67,8.36
2.3420393151796324,3.086611033686521,16.79,8.96
2.513379219043371,3.2649809844960993,15.12,8.11
2.397228869220731,3.2177856935056663,14.95,7.61
2.4741047655652806,3.1974306658037945,14.23,7.1
2.4586131758953966,3.1644567972112494,14.04,7.63
2.5272245305595633,3.2422773381951386,14.99,8.48
2.424052235580075,3.1826062229628724,15.21,7.92
2.4929967199129845,3.191429041992594,15.93,8.64
2.481417652144165,3.3392030498842304,17.41,8.61
2.484306765253923,3.2240609566763307,15.17,8.09
2.342237049556619,3.1788752232830246,15.73,7.78
2.4138598535000284,3.2440302504624445,16.32,8.46
2.342417822201583,3.174491003097763,17.58,9.3
2.4587925812288804,3.3544969488510206,15.63,7.77
2.479898510385434,3.2509667167036014,15.64,8.34
2.5232021128542117,3.1385019312998224,13.83,7.65
2.3601399520191,3.1254428822846205,15.35,7.95
2.4913967974535134,3.207109621784392,16.38,8.63
2.3990000367081006,3.141909963852625,15.15,8.47
2.3844293720273533,3.035497921719267,15.29,8.13
2.344145318090102,3.1036579269076956,15.67,7.8
2.3637888199724366,3.2160017411779456,15.69,8.25
2.3010713030145054,3.1326650855735316,16.03,8.03
2.348815051531615,3.31210288387024,15.61,7.42
2.358534093290725,3.182374135087432,16.58,8.72
2.4261212509448815,3.1797658493224854,16.87,9.35
2.5091964351271114,3.244507663377958,16.91,9.46
2.5162176979710624,3.218535588808134,16.17,8.86
2.364972243224564,3.264425583595625,16.07,8.26
2.3171488637859112,3.089889703943457,15.91,8.58
2.452712255224315,3.223293708381655,17.11,8.76
2.2957707011549653,3.1474410122636542,18.29,8.97
2.438640166561219,3.2020976094609233,15.23,7.85
2.5297502751735212,3.154811762673438,13.66,7.79
2.425881729450504,3.304823631910612,15.89,8.29
2.643840931518726,3.317000053390806,13.28,7.18
2.4879205823057244,3.209209587916733,15.08,8.39
2.513313780992655,3.220442633913933,15.75,8.85
2.4773878332462145,3.3358261530527846,16.27,8.28
2.3487020435317767,3.158478039247622,15.48,7.88
2.451006091970511,3.2099843180539205,14.01,7.48
2.3722260327212235,3.26207801369374,15.27,7.53
2.437053736318751,3.2869458544792343,15.49,7.94
2.366081763303991,3.2563228767460934,16.66,8.06
2.4035071116895415,3.0609521887884785,14.48,8.25
2.417070061323741,3.2614898487099317,15.98,8.31
2.3844678461211175,3.2242893363350307,16.62,8.59
2.357633393608275,3.268968126190094,16.33,7.77
2.464654994504617,3.3649734003000282,15.6,7.55
2.301592998826299,3.0463604203547927,17.67,9.4
2.305123361362834,3.0150975996489273,16.82,8.89
2.4205133268708043,3.2083419590505513,16.02,8.54
2.4366213596919812,3.2045857428918043,15.44,7.53
2.5109680135811097,3.2554398557986786,16.45,9.07
2.512137493723898,3.269900381728648,18.29,9.77
2.4062426947371263,3.1729661491714216,15.48,8.6
2.4578507087675137,3.2102664675272035,15.82,7.98
2.523118372001172,3.130056506785073,13.28,7.59
2.399588705530944,3.0931392275935803,16.29,9.19
2.461711237410224,3.2275957771093426,16.76,9.0
2.2605228704377383,3.055431884088058,16.04,8.4
2.534301487136276,3.3396825547631197,15.83,8.01
2.4392756900877375,3.1540922202585393,14.48,7.48
2.4864638748868773,3.175801294800428,14.96,8.07
2.5060271027370162,3.162296770510608,14.36,7.75
2.5410828639267637,3.313925656098574,16.96,9.23
2.3916968334084356,3.1653179055937257,15.4,7.95
2.3755339253832704,3.1602946756281334,15.13,7.76
2.3355884864237937,3.105135844217216,16.56,9.1
2.406365997287105,3.054888427714663,14.05,7.51
2.3992999572008964,3.1947123684363414,14.7,7.39
2.234935053121877,3.0343251596650855,17.94,8.87
2.4072238268087793,3.2050520240954294,16.81,9.02
2.3919294135788407,3.0978257108356884,16.33,8.35
2.404212721364699,3.238386653303902,16.73,8.78
2.3989620867414043,3.1729155619606235,15.08,7.63
2.438964849892921,3.1942456974866578,16.83,8.65
2.4183844634044958,3.2849025894789734,17.71,9.25
2.4710920879414884,3.2590470268195046,15.34,8.24
2.377889987718528,3.068818548336003,16.06,8.53
2.3374411570444327,3.279875501934253,16.18,7.16
2.3680984274196706,3.192414987778489,16.44,8.29
2.4038173111224315,3.326259145320543,15.0,7.23
2.495303148576794,3.2305965551198987,14.34,7.44
2.3914049189867566,3.1964969274969555,15.67,8.27
2.4149770997824898,3.289867256635113,16.71,8.14
2.363778650971955,3.1676999429867037,16.77,9.04
2.3576906455591917,3.2321047183820535,15.24,7.42
2.37308698018164,3.1326046307082214,14.29,7.24
2.44069640824008,3.2046137708224403,17.0,8.6
2.3359601038209825,3.100099506941516,15.99,8.18
2.410137979006829,3.181456134346772,14.39,7.92
2.439376179369953,3.1592070419831986,15.52,8.01
2.42581353447844,3.3332597699159754,17.12,8.6
2.398367999929013,3.0897424894963192,15.49,8.1
2.5316395888867067,3.185327971841753,13.83,7.89
2.4597749426926687,3.17707551146645,16.65,8.77
2.4112628003014622,3.2957788023890644,17.45,9.26
2.48206743560725,3.372685761246597,14.9,7.27
2.427468336654054,3.2152113293156463,15.96,8.35
2.356876655080435,3.0983141637880585,16.69,9.01
2.3950587662769545,3.1343034161231653,16.72,8.66
2.3985210150522467,3.108476836564152,14.67,8.08
2.583970936448747,3.4253831715230705,16.33,8.5
2.412329283256379,3.061081400778489,16.33,8.9
2.4460357507265873,3.100104494037289,16.69,9.27
2.2978684061377113,3.086451522610746,16.08,8.11
2.388238178297875,3.2297096836964396,15.55,8.22
2.3289628961573383,3.067665160732827,17.12,8.61
2.362470487637988,3.2302472615369844,15.66,7.65
2.606731667340625,3.3041186615347673,14.83,8.33
